 Income ,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Childrenhome,Total_Accepted_Cmps,Total_Mnt_spent,Age,TotalPurchases,Basic,Graduation,Master,PhD,Divorced,Married,Single,Together,Widow,CA,GER,IND,ME,SA,SP,US,campaign_binary
36864.0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,1,0,1,1,354,64,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
51381.5,0,0,53,32,2,1607,12,4,22,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1679,43,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
82582.0,0,0,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,0,3,1617,44,21,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79803.0,0,1,54,574,8,216,21,16,33,1,4,3,5,1,0,0,0,0,0,0,0,1,0,868,63,13,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
52569.0,0,1,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,0,1,0,95,54,7,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,0,0,1234,73,17,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
82032.0,0,0,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,0,0,0,1234,73,17,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,1,0,769,49,21,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
65685.0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,1,0,769,49,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40451.0,0,2,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,2,1,49,64,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,1,0,38,48,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
31163.0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,1,0,38,48,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
35704.0,1,1,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,2,0,94,69,9,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7500.0,1,0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,1,0,57,48,11,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,0,1,0,119,38,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,0,0,1244,39,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,0,0,1244,39,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
71796.0,0,0,54,354,21,311,167,75,32,1,9,3,4,4,0,0,0,0,0,0,0,0,0,960,50,17,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
47821.0,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,2,0,47,54,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
45503.0,1,0,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,1,0,170,46,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,1,0,0,0,0,1,0,1,2,94,43,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
37760.0,1,0,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,0,1,0,54,49,6,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,0,0,0,1165,69,17,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,0,1,981,66,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,0,1,981,66,21,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
77142.0,0,0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,0,0,990,73,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
53172.0,0,1,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,1,0,486,43,16,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,2,0,74,53,9,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
73926.0,0,0,54,627,91,597,159,91,15,1,6,5,12,3,0,0,0,0,0,0,0,0,0,1580,48,24,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
35790.0,1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,0,0,0,0,0,0,1,0,72,44,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39552.0,1,1,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,1,0,2,1,384,59,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
68316.0,0,1,54,806,80,161,120,11,33,5,10,7,10,6,0,0,0,0,0,0,0,1,0,1211,57,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
102160.0,0,0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,1,0,0,4,1240,44,26,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
51390.0,1,1,54,205,20,47,23,2,56,6,5,2,5,5,0,0,0,0,0,0,0,2,0,353,56,18,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,1,0,0,3,1792,40,17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
21675.0,1,0,55,4,0,16,17,4,4,3,4,0,3,7,0,0,0,0,0,0,0,1,0,45,45,10,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,2,0,41,56,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
65106.0,0,1,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,1,1,973,46,27,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
58401.0,0,1,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,1,0,96,61,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
29315.0,1,1,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,2,0,48,61,10,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
49389.0,1,1,55,40,0,19,2,1,3,1,2,0,3,7,0,0,0,0,0,0,0,2,0,65,70,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
51717.0,0,1,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,0,1,1,122,56,8,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
46779.0,1,1,55,12,1,3,0,0,7,1,0,1,2,4,0,0,0,0,0,0,0,2,0,23,61,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,0,2,0,43,61,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,1,0,114,58,8,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
54959.0,0,1,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,1,0,1,2,1232,60,21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
82384.0,0,0,55,984,51,432,180,120,190,1,3,10,13,1,0,0,1,0,0,1,0,0,2,1957,66,27,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,1,1,377,65,18,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,2,0,586,53,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58554.0,1,1,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,2,0,586,53,22,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,0,1,1,1662,67,33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
80685.0,0,0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,0,0,1004,27,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,0,1,0,279,56,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
62220.0,0,1,55,799,12,375,16,12,12,5,7,6,5,6,0,0,0,0,0,1,0,1,1,1226,49,23,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,3,1,444,75,22,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,0,3,1,444,75,22,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
46390.0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,1,0,222,66,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,0,1440,42,21,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
75507.0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,0,1440,42,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
59412.0,0,0,56,90,67,165,30,43,11,1,4,2,8,3,0,0,0,0,0,0,0,0,0,406,70,15,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,0,0,0,0,0,0,0,1,0,149,53,10,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
35924.0,1,1,56,8,0,14,2,3,7,1,1,0,3,5,0,0,0,0,0,0,0,2,0,34,52,5,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57937.0,0,1,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,1,0,683,39,20,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,1,0,1,1,0,1,0,0,4,1512,37,22,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
21255.0,1,0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,1,0,61,47,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
58494.0,0,1,56,298,7,68,4,0,19,2,6,2,6,6,0,0,0,0,0,0,0,1,0,396,47,16,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
72460.0,0,0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0,0,1047,52,16,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,0,0,1598,30,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,0,0,1598,30,24,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
36959.0,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,1,0,62,40,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
46463.0,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,2,0,235,50,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,1,0,424,42,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,0,1,0,424,42,15,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,1,0,34,32,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
28691.0,1,0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,1,0,34,32,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54058.0,0,1,56,198,18,252,32,108,54,2,4,6,8,3,0,0,0,0,0,0,0,1,0,662,45,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
84196.0,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,1,0,1237,46,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,0,0,318,58,11,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
38620.0,0,0,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,0,0,318,58,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3502.0,1,0,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,0,1,0,5,48,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,0,1,1,275,64,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,0,0,3,2231,72,15,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
66303.0,0,1,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,1,1,1286,50,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
52413.0,0,2,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,0,2,0,910,52,26,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
60714.0,0,0,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,0,1,957,65,23,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,1,0,1,2,27,37,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,1,0,3,1365,26,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
80427.0,0,1,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1,0,1835,46,28,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,1,0,114,72,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,1,1,436,44,20,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
42014.0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,1,0,1,1,436,44,20,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
76140.0,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,0,0,1348,73,21,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
41713.0,1,1,57,77,8,44,10,10,25,5,3,1,4,6,0,0,0,0,0,0,0,2,0,174,57,13,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,0,1,0,825,67,22,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,0,0,0,0,0,0,0,1,0,909,49,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
78939.0,0,0,57,794,115,243,150,0,205,1,8,5,6,3,0,0,0,0,0,0,0,0,0,1507,70,20,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
44512.0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,0,2,0,32,61,6,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,0,1,0,882,53,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
90842.0,0,0,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,0,0,1424,73,27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,0,1,0,32,74,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
51381.5,1,0,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,1,0,46,39,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
28567.0,1,0,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,0,1,0,46,39,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,2,0,606,43,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
66373.0,1,1,57,328,9,124,12,24,109,7,4,2,10,3,0,0,0,0,0,0,0,2,0,606,43,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,0,1,1574,69,20,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,0,1,1574,69,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,0,0,1,1574,69,20,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,2,0,1173,53,19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
27450.0,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,0,0,143,70,7,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
54880.0,1,0,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,1,0,795,43,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,1,0,1305,56,28,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
60000.0,0,1,57,1048,0,217,0,0,12,5,11,3,5,6,0,0,0,0,0,0,0,1,0,1277,45,24,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
65176.0,0,1,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1,0,1531,52,25,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
61010.0,0,1,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1,0,1021,69,26,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
31089.0,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,1,0,79,40,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20518.0,1,0,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,0,1,0,25,33,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
34469.0,1,1,58,19,6,20,0,5,12,3,1,1,4,4,0,0,0,0,0,0,0,2,0,62,73,9,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
28332.0,0,0,58,14,10,13,4,15,9,1,2,1,4,2,0,0,0,0,0,0,0,0,0,65,69,8,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33456.0,1,1,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,2,0,36,56,6,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
38443.0,1,1,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,2,0,38,53,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
65333.0,0,1,58,654,7,92,0,15,30,7,9,4,8,6,0,1,1,0,0,0,0,1,2,798,48,28,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
82623.0,0,0,58,204,34,204,172,153,173,1,2,9,4,1,0,0,0,0,0,0,0,0,0,940,69,16,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
73691.0,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,1,1,1179,50,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,0,0,1734,74,26,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
65748.0,0,1,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,0,1,1,0,545,66,18,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
24367.0,1,0,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,1,0,24,39,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
91700.0,0,0,58,576,172,961,125,115,19,1,8,6,5,3,0,0,0,0,0,1,0,0,1,1968,50,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,1,0,0,3,1216,28,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
82017.0,0,0,58,184,23,446,30,23,23,1,5,4,7,2,0,1,1,1,0,1,0,0,4,729,64,17,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
58138.0,0,0,58,635,88,546,172,88,88,3,8,10,4,7,0,0,0,0,0,1,0,0,1,1617,64,25,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
59354.0,0,2,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,2,0,459,68,16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
58482.0,0,1,59,576,7,115,19,7,7,2,7,4,9,6,0,1,0,0,0,0,0,1,1,731,66,22,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,1,0,20,45,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,1,0,823,49,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,1,0,64,46,7,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,2,0,102,49,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
40321.0,1,1,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,2,0,102,49,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
55239.0,0,1,59,371,17,238,23,24,106,3,7,5,11,5,0,0,0,0,0,0,0,1,0,779,50,26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
57513.0,0,0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,0,0,1060,78,27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
85693.0,0,1,59,386,172,183,185,132,111,2,9,5,11,5,0,0,0,0,0,0,0,1,0,1169,42,27,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
71855.0,0,1,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,0,1,0,1141,44,25,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
7500.0,0,0,59,6,16,11,11,1,16,1,2,0,3,8,0,0,0,0,0,0,0,0,0,61,45,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
71969.0,0,1,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,0,1,1,1086,50,19,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,0,0,0,269,44,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,0,0,1336,70,19,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
84117.0,0,0,60,611,76,749,59,45,26,1,7,10,6,2,0,0,1,0,0,0,0,0,1,1566,65,24,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
38741.0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,2,0,61,63,7,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
38961.0,1,0,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,0,1,0,70,48,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
75922.0,0,0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,0,1295,53,18,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
56962.0,2,1,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,3,0,411,56,21,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
